Venue Id,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Distance,Venue Category,Unnamed: 0_y,Venue Url,Venue Twitter,Venue Instagram,Venue Formatted Phone,Venue Rating,Venue Description,Venue Created,Venue Tips Count,Venue Likes Count
4fe1e7bde4b01a0708cc85e3,Bostanci mah,40.9583172,29.096898200000002,Club Table Tennis,40.959118255637186,29.09508331907465,176,Gym,132,,,,,0.0,,1340204989,0,0
4fe3484fe4b06e75a69bb378,Zuhtupasa mah,40.9859157,29.038719099999998,Dojom,40.985372999999996,29.037133,146,Martial Arts Dojo,133,,,,,0.0,,1340295247,0,0
4fe48643e4b077d44ded0b63,Kosuyolu mah,41.0090866,29.038719099999998,Kosuyolu Pilates Studıosu,41.00732050411172,29.037596771452627,218,Gym,134,,,,,0.0,,1340376643,0,0
4ff0d04be4b092e4b29046e7,Fenerbahce mah,40.97428620000001,29.0430833,Kalamis Residence Sports Center,40.978436715323184,29.041233644122396,487,Gym / Fitness Center,135,,,,,0.0,,1341182027,0,2
5000500be4b0b5d60d733beb,19 mayis mah,40.97462609999999,29.0881728,Neobudun,40.976823341723424,29.09252705458975,440,Gym / Fitness Center,136,,,,+90 216 380 99 61,0.0,,1342197771,1,0
500052b6e4b0b5d60d749272,19 mayis mah,40.97462609999999,29.0881728,Ryuutai Aikido,40.97693123756649,29.092447525671773,441,Martial Arts Dojo,137,,ryuutaiaikido,,+90 216 380 99 61,0.0,,1342198454,1,1
5016c3eee4b08516d35c4ada,Caddebostan mah,40.96792670000001,29.061993400000002,Davut Bagarttın,40.96886984505994,29.05977466793036,214,Gym,138,,,,,0.0,,1343669230,0,0
50268cbfe4b0352ef913f081,Osmanaga mah,40.99143170000001,29.027080600000005,eskrim okulu,40.99023154854966,29.02736217934933,135,Martial Arts Dojo,139,,,,+90 216 325 95 25,0.0,,1344703679,0,4
50350ec8e4b0eca91d06fb2e,Caferaga mah,40.9837196,29.0256257,Moda Plates,40.980477506327205,29.023957729984232,387,Gym / Fitness Center,140,,,,,0.0,,1345654472,0,1
50366c0ae4b0584f7decc6d0,Caferaga mah,40.9837196,29.0256257,Maestro Fitness Club,40.98351106935529,29.026107408683213,46,Gym,141,,,,,8.2,,1345743882,7,55
5046232ee4b0334ed9f2602a,Caddebostan mah,40.96792670000001,29.061993400000002,Altın Kulaç Yüzme Okulları,40.972119255690295,29.05789407931126,580,Gym Pool,142,,,,,8.1,,1346773806,6,23
5050cdcce4b033d28aaf6600,Dumlupinar mah,40.9942188,29.05908429999999,Tarık Solak & Hamit Akyuz A1solak,40.99956339370728,29.06058717130326,608,Martial Arts Dojo,143,,,,,0.0,,1347472844,0,0
5055d032e4b0719d687c75e8,Zuhtupasa mah,40.9859157,29.038719099999998,megastar,40.98787343276032,29.04360892993775,465,Gym,144,,,,,0.0,,1347801138,0,0
50576158e4b09a662ed7daca,Bostanci mah,40.9583172,29.096898200000002,Baraka Yoga,40.95466674765287,29.09608468130813,412,Yoga Studio,145,,,,,7.4,,1347903832,0,7
50587a9fe4b0a29f031efc2c,19 mayis mah,40.97462609999999,29.0881728,Firstep Powerplate & Aletli Pilates,40.97457924026693,29.092974420825982,403,Gym,146,http://www.powerplatevepilates.com,,,+90 216 380 55 11,7.5,,1347975839,9,30
505de684e4b0b64ebaef2b06,Rasi̇mpasa mah,40.9960665,29.027080600000005,Demirspor Judo Klubü,40.996482419896296,29.02491070767239,188,Martial Arts Dojo,147,,,,,0.0,,1348331140,0,3
506984a8e4b04cedfd5bf648,Zuhtupasa mah,40.9859157,29.038719099999998,Megastar Spor Center,40.98673945224346,29.04280914920741,355,Gym,148,,,,,6.6,,1349092520,4,8
506dcbe5e4b0383048191f3c,Zuhtupasa mah,40.9859157,29.038719099999998,Horonevi,40.988963548799184,29.041046119987968,391,Gym,149,,,,,0.0,,1349372901,0,0
506fc778e4b04d6052ba828c,Sahrayicedi̇t mah,40.9894,29.0798,Genç spor okulları,40.992659832475404,29.085386328093723,593,Gym,150,,,,,0.0,,1349502840,0,0
5072bd42e4b0d9a175b8fe6e,Hasanpasa mah,40.9966818,29.0438107,Dogus University Fitness Club,41.00030692042643,29.04705814297079,487,Gym,151,,,,,0.0,,1349696834,0,0
50853cede4b00b2c41cd5cf7,19 mayis mah,40.97462609999999,29.0881728,Prtkl Spor Salonu,40.972619876311285,29.084608042497592,373,Gym / Fitness Center,152,,,,+90 216 355 75 53,0.0,,1350909165,1,0
508ba1c2e4b0d26216bdb3eb,Caferaga mah,40.9837196,29.0256257,Personal Training with Kadir Sezen,40.98451070395776,29.027055035474163,148,Gym / Fitness Center,153,,,,,0.0,,1351328194,0,0
508d0424e4b0499bc741877c,Caferaga mah,40.9837196,29.0256257,Beautland Fitness Centre,40.9878472,29.022775199999998,518,Gym / Fitness Center,154,,,,,0.0,,1351418916,0,0
508d04d1e4b02ba9b24043cd,Rasi̇mpasa mah,40.9960665,29.027080600000005,Beautyland Fitness Centre,40.99584544589318,29.02975447089233,225,Gym / Fitness Center,155,,,,,0.0,,1351419089,0,1
5094f101e4b0272e0f778303,Erenkoy mah,40.973194899999996,29.0765381,B-fit,40.97504877779847,29.08076200342284,410,Gym / Fitness Center,156,,,,,0.0,,1351938305,0,0
50a12a50e4b01718b4244977,Caferaga mah,40.9837196,29.0256257,Nefess Atolye,40.98010435423275,29.02282601387794,466,Yoga Studio,157,http://www.nefessyoga.com,,,+90 216 550 03 00,7.6,,1352739408,3,39
50aa88e4e4b0b9c732f0f149,Feneryolu mah,40.9819573,29.04890199999999,Sheraton Gym Sports Center,40.981753884113715,29.05178008606762,242,Gym,158,,,,,0.0,,1353353444,0,5
50b3d08ce4b07a713e72330f,Kozyatagi mah,40.9691471,29.095444,Degüstatör World Gym,40.967226502497724,29.100320686654328,462,Gym,159,,,,,0.0,,1353961612,0,0
50b51abbe4b0eb094c314599,Merdi̇venkoy mah,40.9864251,29.066357,Sport's Room,40.984535217285156,29.06333923339844,329,Gym,160,,,,,0.0,,1354046139,1,1
50b5ee1ee4b089a2788da712,19 mayis mah,40.97462609999999,29.0881728,Koşu Parkuru,40.97176895469968,29.09010708460177,357,Track,161,,,,,0.0,,1354100254,0,0
50b65b62e4b0ba8307c937ae,Dumlupinar mah,40.9942188,29.05908429999999,Idman Yurdu,40.99944637045327,29.05658711294842,618,Gym,162,,,,,0.0,,1354128226,0,0
50b8f137e4b071d52f4cd1dc,19 mayis mah,40.97462609999999,29.0881728,Fmv Işık Çok Amaçlı Spor Salonu,40.97348101033239,29.08617597145493,210,Gym,163,,,,,0.0,,1354297655,0,1
50bca71ae4b0383033636a1e,19 mayis mah,40.97462609999999,29.0881728,yoga,40.970793442221435,29.08484096050214,510,Yoga Studio,164,,,,,0.0,,1354540826,0,2
50bcbd8de4b0ff66f975e9a6,Caddebostan mah,40.96792670000001,29.061993400000002,yga,40.96899651849807,29.06469507669291,256,Yoga Studio,165,,,,,0.0,,1354546573,0,0
50be5359e4b04e1cf4cf7055,Bostanci mah,40.9583172,29.096898200000002,Zendokan,40.95778798259622,29.09568545511867,117,Gym,166,,,,,0.0,,1354650457,0,0
50cb5006e4b02eda39db8f53,Dumlupinar mah,40.9942188,29.05908429999999,Cengiz Pank Kickboks Academy,40.99946055639291,29.060882626003128,602,Gym / Fitness Center,167,,,,,0.0,,1355501574,0,1
50d0c6d8e4b0b236ca6299ac,Fenerbahce mah,40.97428620000001,29.0430833,Shape Club Wyndham Kalamış,40.97738184085541,29.04138929811347,372,Gym / Fitness Center,168,,,,,8.7,,1355859672,40,191
50d5cebae4b0be096c8b3590,Hasanpasa mah,40.9966818,29.0438107,Akademi Spor,40.99501920866701,29.04096088166911,302,Gym,169,,,,,0.0,,1356189370,1,0
50db6805e4b0ca305895d2a7,Goztepe mah,40.9771558,29.066357,Denizciler Fitness,40.97458722227177,29.065632549977327,292,Gym,170,,,,,0.0,,1356556293,0,0
50dd509de4b01d38966e46cd,Caferaga mah,40.9837196,29.0256257,Kadıköy Lisesi Beden Salonu,40.983561611439924,29.02891338874339,276,Gym,171,,,,,0.0,,1356681373,0,0
50e80538e4b07ff451ac8ca6,Dumlupinar mah,40.9942188,29.05908429999999,B-fit Spor Merkezi,40.990641456805356,29.06041671640861,413,Gym,172,,,,,0.0,,1357382968,0,0
50ea8a03e4b0b1ba7ec18e3f,Osmanaga mah,40.99143170000001,29.027080600000005,BarBar Gym Spor Salonu,40.98912233074411,29.027395151416865,258,Gym,173,,,,,6.9,,1357548035,16,9
50eca938e4b094174e91821d,Erenkoy mah,40.973194899999996,29.0765381,Mr.T,40.976877655474965,29.075154679337192,426,Gym,174,,,,,0.0,,1357687096,0,0
510aa07ae4b051f4175fa14a,Fenerbahce mah,40.97428620000001,29.0430833,Yoga & Pilates Akademi,40.974828421462384,29.04797299532093,415,Yoga Studio,175,,,,,0.0,,1359650938,0,0
5110aa6be4b0a7b6213981cb,Osmanaga mah,40.99143170000001,29.027080600000005,iskele iş hanı,40.98972293724957,29.02303705097408,389,Gym,176,,,,,0.0,,1360046699,0,2
51115173e4b08d918a56e9aa,Sahrayicedi̇t mah,40.9894,29.0798,worldgym,40.9902104717603,29.07896677319356,114,Gym,177,,,,,0.0,,1360089459,0,1
5112003de4b0051ef06ee52f,Caferaga mah,40.9837196,29.0256257,Balance Club,40.98719687100719,29.028771313600522,468,Gym,178,,,,,0.0,,1360134205,0,0
5113c904e4b0fcaa62c84b71,Osmanaga mah,40.99143170000001,29.027080600000005,Terazi&Lastik-Jimnastik Spor Center,40.98949813842773,29.02955436706543,299,Gym,179,,,,,0.0,,1360251140,0,0
511b6e61e4b00516bf4ca2e6,Sahrayicedi̇t mah,40.9894,29.0798,By-fit spor merkezi,40.99139478919447,29.07847819421433,248,Gym,180,,,,,0.0,,1360752225,0,0
5124a3aae4b0f396a78a7ca3,Erenkoy mah,40.973194899999996,29.0765381,Erenkoy Kiz Lisesi Spor Salonu,40.97615303284387,29.073637959892412,409,Gym / Fitness Center,181,,,,,6.8,,1361355690,0,24
512608aae4b090cfefba2dd6,Feneryolu mah,40.9819573,29.04890199999999,B-fit,40.982957951994656,29.052217611318003,300,Gym,182,,,,,0.0,,1361447082,1,2
512a4910e4b0ef7aa16acf36,Bostanci mah,40.9583172,29.096898200000002,Bostancı Pro Cycling,40.961946859941314,29.10072326660156,516,Gym / Fitness Center,183,,,,,0.0,,1361725712,0,0
512b5706e4b073804d96d96b,Zuhtupasa mah,40.9859157,29.038719099999998,Mega Star Fitness & Health Club,40.98685813065719,29.04285316117732,362,Gym,184,,,,,0.0,,1361794822,0,0
5134f1f1e4b0ed8948297397,Fenerbahce mah,40.97428620000001,29.0430833,moda kız yurdu fitness,40.975548099379395,29.040256243081807,276,Gym,185,,,,,0.0,,1362424305,0,1
5136fc1ee4b0fea3abecadf5,Caddebostan mah,40.96792670000001,29.061993400000002,Jozen Pilates Studio,40.97110123123017,29.06235989092486,354,Gym / Fitness Center,186,,,,,0.0,,1362557982,0,0
513bccfbe4b02ba20e8f49c7,Hasanpasa mah,40.9966818,29.0438107,EKÖY Spor,40.992905,29.042995,425,Gym,187,,,,,0.0,,1362873595,0,0
513fa132e4b0363e158a0fcb,Hasanpasa mah,40.9966818,29.0438107,Ekoy fitness,40.99312205697834,29.04440447196861,399,Gym,188,,,,,0.0,,1363124530,0,0
5140ac97e4b0acc1f526bb3e,Kosuyolu mah,41.0090866,29.038719099999998,Jo&Jo Fight Club,41.009956371237884,29.04190986560819,284,Martial Arts Dojo,189,,,,,0.0,,1363192983,0,0
5140cac8e4b05082331dfb38,Osmanaga mah,40.99143170000001,29.027080600000005,Tatanka MMA&MUAY-THAI,40.99243411001756,29.03185911567952,416,Martial Arts Dojo,190,,,,,0.0,,1363200712,0,2
5148ab5ce4b01ce9a7312b3c,Osmanaga mah,40.99143170000001,29.027080600000005,Kadikoy Boks Kulubu,40.99302123288763,29.030739364952417,354,Martial Arts Dojo,191,http://kadikoyboks.com,,,+90 541 859 58 84,8.8,,1363716956,46,115
514b4653e4b007b8b1daa856,Caddebostan mah,40.96792670000001,29.061993400000002,Jostudio,40.97101674447839,29.062223528607955,344,Gym,192,,,,,0.0,,1363887699,0,0
515a003de4b09b4dd6e42d84,Acibadem mah,41.0021363,29.038719099999998,Solullu Konağı Evleri Fitness Center,40.99959356517601,29.03493157085716,425,Gym,193,,,,,0.0,,1364852797,0,0
515da7ebe4b0f1b2c3ca88ae,Kozyatagi mah,40.9691471,29.095444,AFS Club,40.96839324469189,29.097679303665448,205,Gym / Fitness Center,194,,,,,0.0,,1365092331,0,1
5165377de4b01b8e5ba5b971,Rasi̇mpasa mah,40.9960665,29.027080600000005,Sports International Aerobic Studio,41.000139000000004,29.031043,562,Gym,195,,,,,0.0,,1365587837,0,0
51691061e4b09e7f9967ea87,19 mayis mah,40.97462609999999,29.0881728,Baglarbasi Spor salonu,40.973928,29.092109999999998,339,Gym,196,,,,,0.0,,1365839969,0,0
51698533e4b013b75eb0ae71,Rasi̇mpasa mah,40.9960665,29.027080600000005,Sari Kanaryalar prof. boxing,40.99305865588549,29.030737621878924,454,Martial Arts Dojo,197,,,,,0.0,,1365869875,2,0
516986aa498e44df6fe84514,Merdi̇venkoy mah,40.9864251,29.066357,Dogan Kilic Dövüs Sanatlari Salonu,40.983716308690816,29.06336555924947,392,Martial Arts Dojo,198,,,,,0.0,,1365870250,0,0
516ff6ac498e2e4cd5033a99,Sahrayicedi̇t mah,40.9894,29.0798,Ataşehir spor kompleksi,40.989781718472685,29.08313667418132,283,Gym / Fitness Center,199,,,,,0.0,,1366292140,0,0
517153f4e4b0b0c4fc84d33a,Feneryolu mah,40.9819573,29.04890199999999,Eagle Star Body And Fitness,40.978892623135316,29.04808056700605,348,Gym,200,,,,,7.3,,1366381556,1,6
5174fe49e4b07dfc42e93ed4,Feneryolu mah,40.9819573,29.04890199999999,plates gym,40.98407861074231,29.0463194383221,320,Gym / Fitness Center,201,,,,,0.0,,1366621769,0,1
517ad7c0e4b0a8d85ccadc6c,Sahrayicedi̇t mah,40.9894,29.0798,Oguz Fitness Club,40.987328999999995,29.081678000000004,279,Gym,202,,,,,0.0,,1367005120,0,1
517bf31be4b006938d0f34d3,19 mayis mah,40.97462609999999,29.0881728,19 Mayıs Konakları Fitness Center,40.971762,29.086868,337,Gym,203,,,,,0.0,,1367077659,0,0
5187da08498ea8c4b9bd55fd,Caferaga mah,40.9837196,29.0256257,Planet Training Centre,40.9838992,29.02494549999999,60,Gym,204,,,,,0.0,,1367857672,0,0
518dde09498e127206b46540,Erenkoy mah,40.973194899999996,29.0765381,Aslan Vezir Extreme Muay Thai,40.976959228515625,29.07746887207031,426,Martial Arts Dojo,205,,,,,0.0,,1368251913,0,1
51911adf498e91f3cb5edee4,Caferaga mah,40.9837196,29.0256257,Yoga Academy Moda,40.98529337434064,29.0246340277126,194,Yoga Studio,206,,,,+90 216 362 06 91,0.0,,1368464095,0,3
51951dd0498e46f02eb1eac8,19 mayis mah,40.97462609999999,29.0881728,Fenerbahçe SK Body GYM,40.969965099521716,29.087306460931803,523,Gym / Fitness Center,207,,,,,0.0,,1368726992,0,0
51a097f0498e3fadc491e57d,Erenkoy mah,40.973194899999996,29.0765381,Yoga Niranjana,40.97228971455008,29.070757302093558,496,Yoga Studio,208,,,,,0.0,,1369479152,0,1
51a38c17498ea34bf3485de3,Caferaga mah,40.9837196,29.0256257,ProWES Moda,40.98360824584961,29.02607727050781,39,Martial Arts Dojo,209,,,,,0.0,,1369672727,1,0
51acd442498e042d27636869,Goztepe mah,40.9771558,29.066357,Life Gym,40.97876203811296,29.06751884240132,203,Gym / Fitness Center,210,,,,,0.0,,1370281026,0,0
51b0c299498e100895194561,Merdi̇venkoy mah,40.9864251,29.066357,Fitness Zone Club,40.9866860941826,29.061550167191008,404,Gym,211,,,,+90 216 602 15 50,7.7,,1370538649,1,15
51b9c7ba498e165e6e3923e7,Merdi̇venkoy mah,40.9864251,29.066357,MBL Fitness Club,40.9870940042443,29.060036033123456,536,Gym / Fitness Center,212,,,,,0.0,,1371129786,0,2
51c09f27498e9e5502a48443,Rasi̇mpasa mah,40.9960665,29.027080600000005,Euro form sport center,40.99856857827939,29.02506026424501,326,Gym,213,,,,,0.0,,1371578151,0,0
51ca7261498e2402699eab01,Caddebostan mah,40.96792670000001,29.061993400000002,GP Spor Salonu,40.966878602590825,29.056825755732284,449,Gym,214,,,,,0.0,,1372222049,0,0
51cc3229498ea42f04f9ec4b,Erenkoy mah,40.973194899999996,29.0765381,Spinning,40.974781934888064,29.080080272916994,346,Gym,215,,,,,0.0,,1372336681,0,2
51daecf7498e124eda479c5c,Egi̇ti̇m mah,40.989668200000004,29.0503567,Dünya Kickboks Salonu,40.98967859782554,29.055871182359837,463,Martial Arts Dojo,216,,,,,0.0,,1373302007,0,0
51dff73ee4b055dd149d5a75,Feneryolu mah,40.9819573,29.04890199999999,XBody Private,40.97964188902849,29.044506755643912,450,Gym,217,,,,,0.0,,1373632318,0,2
51ed46b2498e2a7539396fcc,Sahrayicedi̇t mah,40.9894,29.0798,Sahaja Yoga,40.98880705466558,29.08287048339844,266,Yoga Studio,218,,,,,0.0,,1374504626,0,2
51f3c54e498e11aebede43e2,Caferaga mah,40.9837196,29.0256257,B.a.s.i.c Body And Soul Integrity Center,40.986196159057386,29.028038203771,342,Yoga Studio,219,,,,,0.0,,1374930254,0,0
51f49489498eb71077d30672,Bostanci mah,40.9583172,29.096898200000002,Paragon Residence Fitness,40.95509286736914,29.099372066222077,414,Gym,220,,,,,0.0,,1374983305,0,0
52096eb011d2b607c10c1a8a,Feneryolu mah,40.9819573,29.04890199999999,Oguzlar,40.98466781282725,29.051217551762573,359,Yoga Studio,221,,,,,0.0,,1376349872,0,0
520a5ad111d2a59748da69f7,Suadi̇ye mah,40.963081,29.0838099,Blue Gym Pilates Studio,40.960205772410056,29.083714988293394,320,Gym,222,,,,+90 216 380 88 55,8.2,,1376410321,2,27
520caafa8bbd229ca6bb5a6e,Suadi̇ye mah,40.963081,29.0838099,Power Plate Akademi,40.96095302146211,29.085868460388483,293,Gym,223,,powerplatetr,,+90 216 380 02 27,9.4,Power Plate Akademi'de benzersiz bir Power Plate ve Pilates deneyimi yaşamak ve ücretsiz deneme seanslarına katılmak için irtibat numaramız: 0216 380 02 27,1376561914,7,124
520f4f39498e3a068b6b5257,Fenerbahce mah,40.97428620000001,29.0430833,Fenerbahçe Orduevi GYM,40.970497297259726,29.043866805021906,426,Gym,224,,,,,7.4,,1376735033,0,8
5212000e11d2889d8dc92868,Osmanaga mah,40.99143170000001,29.027080600000005,Sahin Gym,40.988465000000005,29.031315000000003,485,Gym,225,,,,,0.0,,1376911374,1,1
5217a37211d25a19613dd9eb,Bostanci mah,40.9583172,29.096898200000002,Marga Yaşam Atölyesi,40.95568695035556,29.094179941803926,371,Yoga Studio,226,http://www.marga.com.tr,atolyemarga,,+90 216 362 20 07,7.4,"Yoga, Hamile Yogası, Yoga Terapi, Meditasyon, Hamile Eğitimleri, Kişisel Gelişim Atölyeleri, Fotoğraf Atölyeleri",1377280882,7,9
5219f0d511d234188cfa4a18,Merdi̇venkoy mah,40.9864251,29.066357,Çilek Sports Club,40.98475029185156,29.063319020751692,316,Gym / Fitness Center,227,,,,,6.4,,1377431765,7,9
521c3ee311d21c751d7f963e,Rasi̇mpasa mah,40.9960665,29.027080600000005,Sports International Buhar odası,41.000176,29.031421,585,Gym Pool,228,,,,,0.0,,1377582819,0,0
521f75b711d2b714d683c9f4,Suadi̇ye mah,40.963081,29.0838099,Burcu Power plate,40.962689000000005,29.085282,131,Gym,229,,,,,0.0,,1377793463,0,0
522765ce498e04af9d14c678,Osmanaga mah,40.99143170000001,29.027080600000005,Freeletics Gym,40.991006,29.031623,384,Gym,230,,,,,0.0,,1378313678,1,0
522c69b311d248772f3fbe60,Merdi̇venkoy mah,40.9864251,29.066357,Nesstudio,40.98325821633078,29.061979324156212,509,Gym,231,,,,,7.8,,1378642355,2,18
522db68511d234f152ee2cd1,Kosuyolu mah,41.0090866,29.038719099999998,Golden Sports Academy,41.00567333841457,29.042154213813593,477,Gym,232,,,,,0.0,,1378727557,0,0
5236ce6a11d2cc03ea0c0299,Rasi̇mpasa mah,40.9960665,29.027080600000005,Gata Fitness Center,40.9997931084009,29.02288210797595,544,Gym / Fitness Center,233,,,,,0.0,,1379323498,0,1
5241694611d279551d0451c3,Osmanaga mah,40.99143170000001,29.027080600000005,B - fit merkez,40.99007681315452,29.02272447351073,395,Gym,234,,,,,0.0,,1380018502,0,2
524170ae11d246f1321934ec,Sahrayicedi̇t mah,40.9894,29.0798,Sahaja Yoga,40.98800683536095,29.086119162716837,553,Yoga Studio,235,,,,,0.0,,1380020398,0,3
5243df8c11d2db3ed89331be,Osmanaga mah,40.99143170000001,29.027080600000005,İCK Fitness Club,40.993122276426135,29.03202195991065,455,Gym,236,,,,,0.0,,1380179852,1,0
52482ce111d2aaddd8d3a1e1,Acibadem mah,41.0021363,29.038719099999998,Koşuyolu Spor Merkezi Fitness Ve Boks Salonu,41.005730651658986,29.03297862024937,626,Gym,237,,,,,7.7,,1380461793,9,20
524d662411d27912967d21a7,Suadi̇ye mah,40.963081,29.0838099,pt studyo,40.96792602539063,29.08650779724121,585,Yoga Studio,238,,,,,0.0,,1380804132,0,0
5253f2ea498ec4662b29f40d,Goztepe mah,40.9771558,29.066357,Gengym,40.980939,29.06707,425,Gym,239,,,,,0.0,,1381233386,0,0
52628612498ebdc801f5e3cf,Hasanpasa mah,40.9966818,29.0438107,Dynamic Fitness Center,40.99549119093682,29.040138769164358,335,Gym,240,,,,,8.4,,1382188562,22,44
526aa1ed498eae332708e786,Caddebostan mah,40.96792670000001,29.061993400000002,Powerfull Athletic Club Angora Havuz,40.96925578897048,29.0634219089788,190,Gym Pool,241,http://www.powerfullclub.com,,,+90 216 369 44 50,7.7,,1382719981,7,37
526cfaa111d248b1c854b721,Rasi̇mpasa mah,40.9960665,29.027080600000005,Kadıköy Academy-a Muay Thai,40.99241929971264,29.029903946178997,470,Martial Arts Dojo,242,,,,+90 537 875 20 07,0.0,,1382873761,1,3
526e3ce7498eca71b1eb6950,Zuhtupasa mah,40.9859157,29.038719099999998,megastarspor,40.98987579345703,29.04142761230469,496,Gym / Fitness Center,243,,,,,0.0,,1382956263,0,0
5279182b11d25028a9aa0394,Caferaga mah,40.9837196,29.0256257,Cansu Pilates/Spor Merkezi,40.985938,29.031126,524,Gym / Fitness Center,244,,,,,0.0,,1383667755,0,0
527bd8d5498e2da8deaba55e,Rasi̇mpasa mah,40.9960665,29.027080600000005,Sports International Pilates Studio,41.00061000042536,29.030504621348182,581,Gym,245,,,,,0.0,,1383848149,0,2
527c9d4d498e7654edc7f188,Fenerbahce mah,40.97428620000001,29.0430833,jostudio pilates,40.974105562467024,29.04401519319736,80,Gym / Fitness Center,246,,,,,0.0,,1383898445,1,5
5289f7e711d24b1d819db0ec,Sahrayicedi̇t mah,40.9894,29.0798,b fit merdivenköy,40.98838889433528,29.08210841220401,224,Gym,247,,,,,0.0,,1384773607,0,0
528b2f1111d2cc559f90e33a,Fenerbahce mah,40.97428620000001,29.0430833,Annezen,40.979581421902495,29.040273859982875,634,Yoga Studio,248,http://www.annezen.com,,,,7.8,,1384853265,0,8
528cf2c711d2b772398021d1,Suadi̇ye mah,40.963081,29.0838099,Dive Republic,40.96118314507584,29.088096094326662,417,Gym,249,,,,,0.0,,1384968903,0,1
528e302911d2a93e420d4c01,Kozyatagi mah,40.9691471,29.095444,Pilates&Fitness💪🎾,40.96530667401871,29.09412898536292,441,Gym,250,,,,,0.0,,1385050153,0,0
528e410711d24a58589f94ab,Caddebostan mah,40.96792670000001,29.061993400000002,Carelle Pilates,40.96710629805856,29.06684273424453,417,Yoga Studio,251,,,,,0.0,,1385054471,0,2
528f22bc11d2da6dd2e506a0,Zuhtupasa mah,40.9859157,29.038719099999998,Kondisyon Göker Gym,40.98402951387917,29.03501681253225,375,Gym / Fitness Center,252,,,,,0.0,,1385112252,1,0
52965884498e0d99f55d73db,Osmanaga mah,40.99143170000001,29.027080600000005,AHE Fitness Club,40.993087,29.032295,475,Gym,253,,,,,0.0,,1385584772,0,0
52a9824b498e19d9fa2ee1a5,Merdi̇venkoy mah,40.9864251,29.066357,Let's Club / Functional Training,40.982934075627945,29.068018819614863,412,Gym,254,,,,,0.0,,1386840651,0,4
52aafdd211d2db08bf04f7ea,Bostanci mah,40.9583172,29.096898200000002,Mina Bayan Sports Club,40.954549211205006,29.097663133609988,424,Gym / Fitness Center,255,,,,+90 216 384 49 00,8.4,,1386937810,1,14
52b1c5d211d248e15aaaba5f,Fenerbahce mah,40.97428620000001,29.0430833,Deks Studio,40.97593535624922,29.04155384740879,224,Gym / Fitness Center,256,http://www.deksstudio.com,,,+90 216 363 79 70,0.0,,1387382226,0,7
52b30947498e4e2a0cfc5bb6,Fenerbahce mah,40.97428620000001,29.0430833,Res Pilates,40.97543295646736,29.041405767205035,190,Gym / Fitness Center,257,http://www.respilates.com,respilates,,+90 216 450 28 18,8.7,,1387465031,2,25
52b75364498eee9f600311b1,Goztepe mah,40.9771558,29.066357,Tahsin Yoga,40.976289639446286,29.06985394920144,309,Yoga Studio,258,,,,,0.0,,1387746148,0,1
52ba88a411d26578d538e5e1,Zuhtupasa mah,40.9859157,29.038719099999998,b-fit kızıltoprak,40.981962087612146,29.04002760452077,453,Gym,259,,,,+90 216 450 22 23,7.7,,1387956388,3,10
52c6c0b2498e9a6ff3e07360,Caddebostan mah,40.96792670000001,29.061993400000002,Cadde Pilates Studio,40.96686454291328,29.068231270847182,537,Pilates Studio,260,,,,+90 216 467 37 67,8.1,,1388757170,3,16
52c701e1498e29b7e3d56c2e,Rasi̇mpasa mah,40.9960665,29.027080600000005,Batu Gym Sport,40.994088873440475,29.034170076455325,635,Gym,261,,,,,0.0,,1388773857,0,0
52ce5df6498ed4eed3adb2fe,Erenkoy mah,40.973194899999996,29.0765381,gym hoffman park residence,40.977043756900244,29.075745531725712,433,Gym,262,,,,,0.0,,1389256182,0,1
52cffd03498e6e01891e64d3,Caferaga mah,40.9837196,29.0256257,B-Fir,40.98595981949313,29.02617983989553,253,Gym / Fitness Center,263,,,,,0.0,,1389362435,0,0
52d0f51e11d2b3f145f033cd,Kosuyolu mah,41.0090866,29.038719099999998,IVK Okçuluk,41.01215511368821,29.04235069108676,457,Gym / Fitness Center,264,,,,+90 545 485 20 10,0.0,,1389425950,0,3
52d2cd4a498e92b30fa63322,Hasanpasa mah,40.9966818,29.0438107,OLYMPUS GYM,40.9976007858321,29.04536479933812,165,Gym,265,,,,+90 216 449 16 80,0.0,,1389546826,0,0
52d42822498ef12830bd038b,Kosuyolu mah,41.0090866,29.038719099999998,Hasal Istanbul Eskrim,41.01205582286149,29.03701145418735,360,Martial Arts Dojo,266,,,,,0.0,,1389635618,0,0
52d428be498e25391c8c5458,Kosuyolu mah,41.0090866,29.038719099999998,"Hasal Istanbul Eskrim, Flöre Merkezi",41.01270613765494,29.04131319974637,458,Martial Arts Dojo,267,,,,,0.0,,1389635774,0,0
52d51fe111d2b1cc0f05525b,Hasanpasa mah,40.9966818,29.0438107,Acıbadem Pilates T.T,40.999431470249775,29.04132843017578,370,Gym / Fitness Center,268,,biricimb,,,0.0,,1389699041,0,3
52dd5ced498e982a1a63f81b,Kosuyolu mah,41.0090866,29.038719099999998,Müjde with Zumba,41.010051000000004,29.042081,302,Gym / Fitness Center,269,,,,,0.0,,1390238957,0,1
